Sample.Name,id_number,id_year,Run,BioProject,BioSample,carapace_length_mm,Center.Name,Collection_Date,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,library_id,Library.Name,library_name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,sex,site_name,SRA.Study,store_cond,tissue,year_sequenced,resequenced
HO1-3,3,NA,SRR30264194,PRJNA1148680,SAMN43213694,37,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725216,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-3_RSC2_2021,HO1-3_RSC2_2021,RSC2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-30,30,NA,SRR30264454,PRJNA1148680,SAMN43213721,34,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725580,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-30_RSC12_2021,HO1-30_RSC12_2021,RSC12,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-4,4,NA,SRR30264192,PRJNA1148680,SAMN43213695,48,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725218,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-4_RSC2_2021,HO1-4_RSC2_2021,RSC2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-5,5,NA,SRR30264191,PRJNA1148680,SAMN43213696,49,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725219,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-5_RSC2_2021,HO1-5_RSC2_2021,RSC2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-6,6,NA,SRR30264190,PRJNA1148680,SAMN43213697,41,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725220,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-6_RSC2_2021,HO1-6_RSC2_2021,RSC2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-7,7,NA,SRR30263997,PRJNA1148680,SAMN43213698,42,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725069,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-7_RSC2_2021,HO1-7_RSC2_2021,RSC2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-8,8,NA,SRR30263996,PRJNA1148680,SAMN43213699,44,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725070,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-8_RSC2_2021,HO1-8_RSC2_2021,RSC2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel3,SRP526750,95% ethanol,gill,2021,
HO1-9,9,NA,SRR30263995,PRJNA1148680,SAMN43213700,46,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725071,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO1-9_RSC3_2021,HO1-9_RSC3_2021,RSC3,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel3,SRP526750,95% ethanol,gill,2021,
HO2-1,1,NA,SRR30264453,PRJNA1148680,SAMN43213722,39,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725581,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-1_RSC1_2021,HO2-1_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-10,10,NA,SRR30263976,PRJNA1148680,SAMN43213731,40,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725090,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-10_RSC7_2021,HO2-10_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-11,11,NA,SRR30263975,PRJNA1148680,SAMN43213732,39,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725091,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-11_RSC11_2021,HO2-11_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-12,12,NA,SRR30263974,PRJNA1148680,SAMN43213733,47,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725092,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-12_RSC11_2021,HO2-12_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-13,13,NA,SRR30263973,PRJNA1148680,SAMN43213734,35,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725093,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-13_RSC11_2021,HO2-13_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-14,14,NA,SRR30263971,PRJNA1148680,SAMN43213735,35,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725095,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-14_RSC11_2021,HO2-14_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-15,15,NA,SRR30263970,PRJNA1148680,SAMN43213736,39,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725096,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-15_RSC11_2021,HO2-15_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-16,16,NA,SRR30263969,PRJNA1148680,SAMN43213737,39,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725097,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-16_RSC11_2021,HO2-16_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-17,17,NA,SRR30263968,PRJNA1148680,SAMN43213738,38,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725098,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-17_RSC11_2021,HO2-17_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-18,18,NA,SRR30263967,PRJNA1148680,SAMN43213739,39,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725099,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-18_RSC11_2021,HO2-18_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-19,19,NA,SRR30263966,PRJNA1148680,SAMN43213740,38,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725100,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-19_RSC6_2021,HO2-19_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-2,2,NA,SRR30264452,PRJNA1148680,SAMN43213723,38,MICHIGAN STATE UNIVERSITY,2019-08,adult,Group 2,SRX25725582,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-2_RSC1_2021,HO2-2_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-20,20,NA,SRR30264447,PRJNA1148680,SAMN43213741,39,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725587,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-20_RSC6_2021,HO2-20_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-21,21,NA,SRR30264446,PRJNA1148680,SAMN43213742,39,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725588,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-21_RSC6_2021,HO2-21_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-22,22,NA,SRR30264445,PRJNA1148680,SAMN43213743,46,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725589,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-22_RSC6_2021,HO2-22_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-23,23,NA,SRR30264444,PRJNA1148680,SAMN43213744,40,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725590,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-23_RSC6_2021,HO2-23_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-24,24,NA,SRR30264442,PRJNA1148680,SAMN43213745,42,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725592,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-24_RSC6_2021,HO2-24_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-25,25,NA,SRR30264441,PRJNA1148680,SAMN43213746,37,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725593,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-25_RSC6_2021,HO2-25_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-26,26,NA,SRR30264440,PRJNA1148680,SAMN43213747,42,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725594,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-26_RSC7_2021,HO2-26_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-27,27,NA,SRR30264439,PRJNA1148680,SAMN43213748,38,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725595,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-27_RSC7_2021,HO2-27_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-28,28,NA,SRR30264438,PRJNA1148680,SAMN43213749,40,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725596,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-28_RSC9_2021,HO2-28_RSC9_2021,RSC9,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-29,29,NA,SRR30264437,PRJNA1148680,SAMN43213750,44,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725597,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-29_RSC9_2021,HO2-29_RSC9_2021,RSC9,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-3,3,NA,SRR30264451,PRJNA1148680,SAMN43213724,49,MICHIGAN STATE UNIVERSITY,2020-08,adult,Group 2,SRX25725583,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-3_RSC1_2021,HO2-3_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-4,4,NA,SRR30264448,PRJNA1148680,SAMN43213725,39,MICHIGAN STATE UNIVERSITY,2020-08,adult,Group 2,SRX25725586,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-4_RSC1_2021,HO2-4_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-5,5,NA,SRR30263981,PRJNA1148680,SAMN43213726,46,MICHIGAN STATE UNIVERSITY,2020-08,adult,Group 2,SRX25725085,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-5_RSC1_2021,HO2-5_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-6,6,NA,SRR30263980,PRJNA1148680,SAMN43213727,43,MICHIGAN STATE UNIVERSITY,2020-08,adult,Group 2,SRX25725086,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-6_RSC1_2021,HO2-6_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-7,7,NA,SRR30263979,PRJNA1148680,SAMN43213728,49,MICHIGAN STATE UNIVERSITY,2020-08,adult,Group 2,SRX25725087,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-7_RSC1_2021,HO2-7_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-8,8,NA,SRR30263978,PRJNA1148680,SAMN43213729,42,MICHIGAN STATE UNIVERSITY,2020-08,adult,Group 2,SRX25725088,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-8_RSC1_2021,HO2-8_RSC1_2021,RSC1,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
HO2-9,9,NA,SRR30263977,PRJNA1148680,SAMN43213730,40,MICHIGAN STATE UNIVERSITY,2020-09,adult,Group 2,SRX25725089,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,HO2-9_RSC7_2021,HO2-9_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,Hotel4,SRP526750,95% ethanol,gill,2021,
MB1-1,1,NA,SRR30264436,PRJNA1148680,SAMN43213751,36,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725598,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-1_RSC11_2021,MB1-1_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-10,10,NA,SRR30263960,PRJNA1148680,SAMN43213760,41,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725106,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-10_RSC5_2021,MB1-10_RSC5_2021,RSC5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-11,11,NA,SRR30263959,PRJNA1148680,SAMN43213761,36,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725107,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-11_RSC6_2021,MB1-11_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-12,12,NA,SRR30263958,PRJNA1148680,SAMN43213762,46,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725108,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-12_RSC6_2021,MB1-12_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-13,13,NA,SRR30263957,PRJNA1148680,SAMN43213763,33,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725109,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-13_RSC6_2021,MB1-13_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-14,14,NA,SRR30263956,PRJNA1148680,SAMN43213764,44,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725110,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-14_RSC6_2021,MB1-14_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-15,15,NA,SRR30263954,PRJNA1148680,SAMN43213765,49,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725112,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-15_RSC6_2021,MB1-15_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-16,16,NA,SRR30263953,PRJNA1148680,SAMN43213766,43,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725113,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-16_RSC6_2021,MB1-16_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-17,17,NA,SRR30263952,PRJNA1148680,SAMN43213767,40,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725114,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-17_RSC6_2021,MB1-17_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-18,18,NA,SRR30263951,PRJNA1148680,SAMN43213768,38,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725115,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-18_RSC6_2021,MB1-18_RSC6_2021,RSC6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-19,19,NA,SRR30263950,PRJNA1148680,SAMN43213769,43,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725116,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-19_RSC7_2021,MB1-19_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-2,2,NA,SRR30264435,PRJNA1148680,SAMN43213752,34,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725599,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-2_RSC11_2021,MB1-2_RSC11_2021,RSC11,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-20,20,NA,SRR30263735,PRJNA1148680,SAMN43213770,50,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724987,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-20_RSC7_2021,MB1-20_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-21,21,NA,SRR30263734,PRJNA1148680,SAMN43213771,37,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724988,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-21_RSC7_2021,MB1-21_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-22,22,NA,SRR30263733,PRJNA1148680,SAMN43213772,44,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724989,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-22_RSC7_2021,MB1-22_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-23,23,NA,SRR30263732,PRJNA1148680,SAMN43213773,37,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724990,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-23_RSC7_2021,MB1-23_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-24,24,NA,SRR30263731,PRJNA1148680,SAMN43213774,50,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724991,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-24_RSC7_2021,MB1-24_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-25,25,NA,SRR30263729,PRJNA1148680,SAMN43213775,41,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724993,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-25_RSC7_2021,MB1-25_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-26,26,NA,SRR30263728,PRJNA1148680,SAMN43213776,43,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724994,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-26_RSC7_2021,MB1-26_RSC7_2021,RSC7,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-27,27,NA,SRR30263727,PRJNA1148680,SAMN43213777,39,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724995,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-27_RSC8_2021,MB1-27_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-28,28,NA,SRR30263726,PRJNA1148680,SAMN43213778,30,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724996,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-28_RSC8_2021,MB1-28_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-29,29,NA,SRR30263725,PRJNA1148680,SAMN43213779,43,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724997,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-29_RSC8_2021,MB1-29_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-3,3,NA,SRR30264434,PRJNA1148680,SAMN43213753,46,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725600,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-3_RSC5_2021,MB1-3_RSC5_2021,RSC5,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-30,30,NA,SRR30263724,PRJNA1148680,SAMN43213780,39,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25724998,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-30_RSC8_2021,MB1-30_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-31,31,NA,SRR30264723,PRJNA1148680,SAMN43213781,34,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725655,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-31_RSC8_2021,MB1-31_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-32,32,NA,SRR30264722,PRJNA1148680,SAMN43213782,41,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725656,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-32_RSC8_2021,MB1-32_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-33,33,NA,SRR30264721,PRJNA1148680,SAMN43213783,58,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725657,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-33_RSC8_2021,MB1-33_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-34,34,NA,SRR30264720,PRJNA1148680,SAMN43213784,33,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725658,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-34_RSC8_2021,MB1-34_RSC8_2021,RSC8,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2021,
MB1-35,35,NA,SRR30264188,PRJNA1148680,SAMN43213785,40,MICHIGAN STATE UNIVERSITY,2020-10,adult,Group 2,SRX25725222,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-35_RSC9_2021,MB1-35_RSC9_2021,RSC9,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2021,
